,DATANO,DATACD,DATANM,AREACD,AREANM,time1,time2,time3,time4,time5,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,RGN21CD,RGN21NM
2249,2.0,data2,Mortality,E07000140,South Holland,101.7525,100.6928,100.2171,103.1697,105.5979,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands
2263,2.0,data2,Mortality,E07000141,South Kesteven,104.3713,107.562,106.3879,108.9367,109.9462,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands
2277,2.0,data2,Mortality,E07000142,West Lindsey,101.2911,104.8015,103.7472,103.9882,106.6477,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands
2291,2.0,data2,Mortality,E07000143,Breckland,102.1209,103.4569,104.6087,106.4974,107.3786,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England
2305,2.0,data2,Mortality,E07000144,Broadland,110.6504,111.1589,113.1364,114.4713,115.2077,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England
2319,2.0,data2,Mortality,E07000145,Great Yarmouth,95.29587,95.99956,97.8408,94.65975,96.02488,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England
2333,2.0,data2,Mortality,E07000146,King's Lynn and West Norfolk,101.1415,101.3595,101.2889,101.1273,98.26471,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England
2347,2.0,data2,Mortality,E07000147,North Norfolk,107.9443,109.3966,108.9507,110.7042,112.7366,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England
2361,2.0,data2,Mortality,E07000148,Norwich,99.67678,96.91951,96.11317,97.14533,97.10759,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England
2375,2.0,data2,Mortality,E07000149,South Norfolk,110.0065,108.6509,110.1306,109.6127,112.3888,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England
2389,2.0,data2,Mortality,E07000163,Craven,114.3246,114.429,116.1583,112.4804,112.5944,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber
2403,2.0,data2,Mortality,E07000164,Hambleton,111.9509,116.4491,115.8138,116.2695,114.3209,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber
2417,2.0,data2,Mortality,E07000165,Harrogate,107.6895,106.4893,107.8715,109.8667,111.612,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber
2431,2.0,data2,Mortality,E07000166,Richmondshire,108.8716,114.3804,114.1419,113.1854,110.8235,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber
2445,2.0,data2,Mortality,E07000167,Ryedale,107.2214,110.8829,113.5285,113.875,113.4652,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber
2459,2.0,data2,Mortality,E07000168,Scarborough,98.77379,99.72206,101.2179,99.1012,96.1801,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber
2473,2.0,data2,Mortality,E07000169,Selby,104.0311,106.547,107.1155,107.1065,107.3862,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber
2487,2.0,data2,Mortality,E07000170,Ashfield,91.47337,89.50715,92.46999,91.20332,93.31866,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands
2501,2.0,data2,Mortality,E07000171,Bassetlaw,95.88379,94.51558,95.60392,97.85323,96.8296,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands
2515,2.0,data2,Mortality,E07000172,Broxtowe,102.6608,103.3937,105.9599,105.09,105.3521,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands
2529,2.0,data2,Mortality,E07000173,Gedling,102.1889,102.0747,103.1521,106.0143,105.7253,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands
2543,2.0,data2,Mortality,E07000174,Mansfield,92.0462,89.72587,89.35335,90.23604,91.21995,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands
2557,2.0,data2,Mortality,E07000175,Newark and Sherwood,102.5003,103.8278,102.9747,102.8599,102.6609,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands
2571,2.0,data2,Mortality,E07000176,Rushcliffe,113.9852,114.8317,111.2382,110.3009,109.4396,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands
2585,2.0,data2,Mortality,E07000177,Cherwell,107.4265,106.9103,107.9667,108.1373,110.3262,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
2599,2.0,data2,Mortality,E07000178,Oxford,105.8409,106.1738,104.6466,105.0502,104.9535,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
2613,2.0,data2,Mortality,E07000179,South Oxfordshire,114.2809,115.7577,117.0298,117.1618,117.1746,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
2627,2.0,data2,Mortality,E07000180,Vale of White Horse,111.2438,115.5779,115.2426,116.3364,117.0965,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
2641,2.0,data2,Mortality,E07000181,West Oxfordshire,110.7227,113.1125,111.1918,114.2761,114.1566,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
2655,2.0,data2,Mortality,E07000187,Mendip,107.5876,110.2702,109.8939,110.4769,109.7895,,,,,,,,,,,,,,,,,,,,,,E12000009,South West
2669,2.0,data2,Mortality,E07000188,Sedgemoor,100.9735,103.8821,105.9146,106.3741,105.0357,,,,,,,,,,,,,,,,,,,,,,E12000009,South West
2683,2.0,data2,Mortality,E07000189,South Somerset,106.9576,106.5684,106.9072,108.7743,109.7438,,,,,,,,,,,,,,,,,,,,,,E12000009,South West
2697,2.0,data2,Mortality,E07000192,Cannock Chase,93.40183,93.06492,93.4146,95.90646,95.54975,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
2711,2.0,data2,Mortality,E07000193,East Staffordshire,97.4579,94.64296,92.9938,92.79903,93.82737,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
2725,2.0,data2,Mortality,E07000194,Lichfield,102.8017,102.8091,103.4723,103.1633,103.6208,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
2739,2.0,data2,Mortality,E07000195,Newcastle-under-Lyme,94.45617,94.70397,96.21401,95.69178,97.49346,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
2753,2.0,data2,Mortality,E07000196,South Staffordshire,104.6271,108.3366,104.7643,109.5193,108.2445,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
2767,2.0,data2,Mortality,E07000197,Stafford,104.6603,105.1299,101.931,103.3013,103.7618,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
2781,2.0,data2,Mortality,E07000198,Staffordshire Moorlands,101.2564,100.0156,100.5419,104.4385,107.0133,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
2795,2.0,data2,Mortality,E07000199,Tamworth,96.25205,93.92797,95.56011,94.76941,98.08425,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
2809,2.0,data2,Mortality,E07000200,Babergh,113.7003,111.8238,113.8224,115.6628,116.0478,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England
2823,2.0,data2,Mortality,E07000202,Ipswich,101.7215,103.7923,102.3489,101.623,101.3967,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England
2837,2.0,data2,Mortality,E07000203,Mid Suffolk,109.605,114.3709,114.9816,116.7435,115.6146,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England
2851,2.0,data2,Mortality,E07000207,Elmbridge,117.1824,116.4622,116.264,116.334,118.2926,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
2865,2.0,data2,Mortality,E07000208,Epsom and Ewell,112.5982,113.9821,116.937,115.5159,116.3354,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
2879,2.0,data2,Mortality,E07000209,Guildford,112.6036,113.1091,113.0074,113.3789,115.484,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
2893,2.0,data2,Mortality,E07000210,Mole Valley,114.469,113.7108,115.6561,119.66,120.6411,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
2907,2.0,data2,Mortality,E07000211,Reigate and Banstead,107.9896,107.696,109.3065,111.9648,112.0783,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
2921,2.0,data2,Mortality,E07000212,Runnymede,110.5378,111.3529,108.0459,106.1799,105.4502,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
2935,2.0,data2,Mortality,E07000213,Spelthorne,104.4652,106.2632,107.624,106.7226,105.5501,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
2949,2.0,data2,Mortality,E07000214,Surrey Heath,112.8031,114.2708,116.0273,116.2072,117.6987,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
2963,2.0,data2,Mortality,E07000215,Tandridge,109.2801,111.4542,114.1347,115.7218,114.5483,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
2977,2.0,data2,Mortality,E07000216,Waverley,111.7931,114.3381,115.8149,115.3334,113.3952,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
2991,2.0,data2,Mortality,E07000217,Woking,111.8326,106.9082,107.1185,109.1471,112.695,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
3005,2.0,data2,Mortality,E07000218,North Warwickshire,95.79919,97.55958,101.2849,96.66222,98.0884,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
3019,2.0,data2,Mortality,E07000219,Nuneaton and Bedworth,92.1197,92.10818,91.09291,92.34577,91.89956,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
3033,2.0,data2,Mortality,E07000220,Rugby,107.4812,102.5394,103.508,100.6561,102.4189,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
3047,2.0,data2,Mortality,E07000221,Stratford-on-Avon,107.0652,106.9979,110.6562,113.4722,114.7338,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
3061,2.0,data2,Mortality,E07000222,Warwick,108.4083,107.6958,107.6378,108.1442,111.429,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
3075,2.0,data2,Mortality,E07000223,Adur,100.2169,105.343,107.6281,111.7076,109.6631,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
3089,2.0,data2,Mortality,E07000224,Arun,104.7184,103.1698,103.9371,104.0188,103.5776,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
3103,2.0,data2,Mortality,E07000225,Chichester,107.3087,109.2876,109.2564,112.0107,110.0519,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
3117,2.0,data2,Mortality,E07000226,Crawley,105.1011,104.6377,104.6837,103.1056,104.6832,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
3131,2.0,data2,Mortality,E07000227,Horsham,112.2548,112.9974,116.6138,116.9402,117.0851,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
3145,2.0,data2,Mortality,E07000228,Mid Sussex,111.8562,112.3434,111.3467,113.3901,112.4063,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
3159,2.0,data2,Mortality,E07000229,Worthing,101.9197,101.9321,103.9897,99.50028,99.97972,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
3173,2.0,data2,Mortality,E07000234,Bromsgrove,103.8776,102.9933,104.7144,105.1445,104.5555,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
3187,2.0,data2,Mortality,E07000235,Malvern Hills,103.9291,107.2273,112.4264,113.683,106.86,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
3201,2.0,data2,Mortality,E07000236,Redditch,97.64386,99.52291,100.6799,99.634,100.8976,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
3215,2.0,data2,Mortality,E07000237,Worcester,92.78429,94.5314,97.62003,100.5266,101.364,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
3229,2.0,data2,Mortality,E07000238,Wychavon,111.8865,111.62,110.1119,109.5184,107.0899,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
3243,2.0,data2,Mortality,E07000239,Wyre Forest,98.31875,98.61422,98.60033,101.5531,102.4256,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
3257,2.0,data2,Mortality,E07000240,St Albans,112.3673,113.5448,112.5466,114.2199,113.5653,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England
3271,2.0,data2,Mortality,E07000241,Welwyn Hatfield,104.2767,103.7729,109.1755,106.2599,107.5736,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England
3285,2.0,data2,Mortality,E07000242,East Hertfordshire,114.9945,115.1597,114.5185,114.4087,113.9325,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England
3299,2.0,data2,Mortality,E07000243,Stevenage,94.51792,97.28849,95.86594,98.17232,96.97586,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England
3313,2.0,data2,Mortality,E07000244,East Suffolk,106.3717,105.131,106.4215,103.4268,105.9998,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England
3327,2.0,data2,Mortality,E07000245,West Suffolk,109.2884,109.6538,110.6253,109.7172,109.4709,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England
3341,2.0,data2,Mortality,E07000246,Somerset West and Taunton,104.7506,103.4362,107.1759,104.9835,107.9371,,,,,,,,,,,,,,,,,,,,,,E12000009,South West
3355,2.0,data2,Mortality,E08000001,Bolton,93.0454,92.65376,90.916,89.21105,88.44871,,,,,,,,,,,,,,,,,,,,,,E12000002,North West
3369,2.0,data2,Mortality,E08000002,Bury,92.7045,91.67707,93.17773,94.71891,96.39384,,,,,,,,,,,,,,,,,,,,,,E12000002,North West
3383,2.0,data2,Mortality,E08000003,Manchester,75.3268,72.31318,72.74842,75.0866,78.04093,,,,,,,,,,,,,,,,,,,,,,E12000002,North West
3397,2.0,data2,Mortality,E08000004,Oldham,85.12576,82.57331,84.38686,85.69911,85.36416,,,,,,,,,,,,,,,,,,,,,,E12000002,North West
3411,2.0,data2,Mortality,E08000005,Rochdale,85.33269,85.24218,84.88065,85.26484,85.4841,,,,,,,,,,,,,,,,,,,,,,E12000002,North West
3425,2.0,data2,Mortality,E08000006,Salford,84.5521,84.05398,84.76442,85.19598,87.05659,,,,,,,,,,,,,,,,,,,,,,E12000002,North West
3439,2.0,data2,Mortality,E08000007,Stockport,99.83701,99.65822,99.48438,100.911,99.9895,,,,,,,,,,,,,,,,,,,,,,E12000002,North West
3453,2.0,data2,Mortality,E08000008,Tameside,87.81093,88.79844,88.02165,88.2809,88.16137,,,,,,,,,,,,,,,,,,,,,,E12000002,North West
3467,2.0,data2,Mortality,E08000009,Trafford,102.6267,104.3694,102.7189,102.9645,104.2115,,,,,,,,,,,,,,,,,,,,,,E12000002,North West
3481,2.0,data2,Mortality,E08000010,Wigan,90.59313,91.35119,90.22142,92.35699,91.49224,,,,,,,,,,,,,,,,,,,,,,E12000002,North West
3495,2.0,data2,Mortality,E08000011,Knowsley,84.79244,84.8528,84.43621,84.78941,84.21662,,,,,,,,,,,,,,,,,,,,,,E12000002,North West
3509,2.0,data2,Mortality,E08000012,Liverpool,82.46062,80.8372,79.18391,78.46831,81.29308,,,,,,,,,,,,,,,,,,,,,,E12000002,North West
3523,2.0,data2,Mortality,E08000013,St. Helens,91.4235,90.58435,90.31484,91.18105,91.31556,,,,,,,,,,,,,,,,,,,,,,E12000002,North West
3537,2.0,data2,Mortality,E08000014,Sefton,93.2964,94.3162,96.31981,96.29143,96.70422,,,,,,,,,,,,,,,,,,,,,,E12000002,North West
3551,2.0,data2,Mortality,E08000015,Wirral,94.57964,92.63785,91.64628,91.60312,95.30838,,,,,,,,,,,,,,,,,,,,,,E12000002,North West
3565,2.0,data2,Mortality,E08000016,Barnsley,93.0841,96.15982,97.22884,95.90026,94.56669,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber
3579,2.0,data2,Mortality,E08000017,Doncaster,89.34189,89.95709,91.42138,92.42755,93.9213,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber
3593,2.0,data2,Mortality,E08000018,Rotherham,91.04543,93.49001,93.53565,93.61019,92.0156,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber
3607,2.0,data2,Mortality,E08000019,Sheffield,95.57989,95.99383,96.59082,97.62989,98.65447,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber
3621,2.0,data2,Mortality,E08000021,Newcastle upon Tyne,91.31267,90.2719,91.8239,92.97865,91.86798,,,,,,,,,,,,,,,,,,,,,,E12000001,North East
3635,2.0,data2,Mortality,E08000022,North Tyneside,94.40955,96.51529,96.59086,95.48931,95.19528,,,,,,,,,,,,,,,,,,,,,,E12000001,North East
3649,2.0,data2,Mortality,E08000023,South Tyneside,93.5983,92.77124,94.56206,90.02178,91.26631,,,,,,,,,,,,,,,,,,,,,,E12000001,North East
3663,2.0,data2,Mortality,E08000024,Sunderland,87.68461,89.91101,91.37612,92.15841,90.34184,,,,,,,,,,,,,,,,,,,,,,E12000001,North East
3677,2.0,data2,Mortality,E08000025,Birmingham,84.0147,84.10659,85.53167,86.32897,87.90596,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
3691,2.0,data2,Mortality,E08000026,Coventry,94.29091,93.43453,92.2986,92.98065,94.1079,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
3705,2.0,data2,Mortality,E08000027,Dudley,97.40792,95.04983,96.07836,97.10439,98.2417,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
3719,2.0,data2,Mortality,E08000028,Sandwell,85.66315,85.10525,84.29347,81.40077,83.43614,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
3733,2.0,data2,Mortality,E08000029,Solihull,104.5593,104.7665,103.4795,102.6504,104.8736,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
3747,2.0,data2,Mortality,E08000030,Walsall,87.48579,86.13862,87.64481,86.59428,87.42426,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
3761,2.0,data2,Mortality,E08000031,Wolverhampton,87.23864,85.89342,86.23985,85.59407,87.57604,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
3775,2.0,data2,Mortality,E08000032,Bradford,86.99763,87.68947,88.21628,88.81704,89.61611,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber
3789,2.0,data2,Mortality,E08000033,Calderdale,95.29524,96.11086,93.9325,93.74092,95.17732,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber
3803,2.0,data2,Mortality,E08000034,Kirklees,95.55199,96.87177,95.18375,94.01853,93.03492,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber
3817,2.0,data2,Mortality,E08000035,Leeds,94.25458,93.52181,93.6457,94.40469,94.08052,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber
3831,2.0,data2,Mortality,E08000036,Wakefield,94.70469,94.13063,94.03044,94.74996,93.45608,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber
3845,2.0,data2,Mortality,E08000037,Gateshead,90.24954,89.75574,90.47661,89.69048,90.88287,,,,,,,,,,,,,,,,,,,,,,E12000001,North East
3859,2.0,data2,Mortality,E09000002,Barking and Dagenham,88.81395,90.22532,93.26475,95.28297,94.33098,,,,,,,,,,,,,,,,,,,,,,E12000007,London
3873,2.0,data2,Mortality,E09000003,Barnet,113.8181,114.9206,115.709,117.1291,117.7252,,,,,,,,,,,,,,,,,,,,,,E12000007,London
3887,2.0,data2,Mortality,E09000004,Bexley,105.5203,106.326,105.8783,105.8028,104.9768,,,,,,,,,,,,,,,,,,,,,,E12000007,London
3901,2.0,data2,Mortality,E09000005,Brent,104.5981,106.5404,106.846,107.6089,109.7364,,,,,,,,,,,,,,,,,,,,,,E12000007,London
3915,2.0,data2,Mortality,E09000006,Bromley,112.3227,111.4242,112.2178,112.5954,113.6655,,,,,,,,,,,,,,,,,,,,,,E12000007,London
3929,2.0,data2,Mortality,E09000007,Camden,113.0527,116.1928,115.5296,115.1309,115.8621,,,,,,,,,,,,,,,,,,,,,,E12000007,London
3943,2.0,data2,Mortality,E09000008,Croydon,102.8523,103.8637,104.462,104.2819,103.8052,,,,,,,,,,,,,,,,,,,,,,E12000007,London
3957,2.0,data2,Mortality,E09000009,Ealing,105.071,106.7876,108.4973,108.7355,108.1712,,,,,,,,,,,,,,,,,,,,,,E12000007,London
3971,2.0,data2,Mortality,E09000010,Enfield,106.413,107.4057,107.264,108.713,108.5585,,,,,,,,,,,,,,,,,,,,,,E12000007,London
3985,2.0,data2,Mortality,E09000011,Greenwich,96.50549,95.92719,96.09735,97.51014,99.72498,,,,,,,,,,,,,,,,,,,,,,E12000007,London
3999,2.0,data2,Mortality,E09000012,Hackney,97.14611,99.13946,98.86909,106.0398,109.1731,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4013,2.0,data2,Mortality,E09000013,Hammersmith and Fulham,100.0023,103.1371,103.6188,103.512,104.7721,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4027,2.0,data2,Mortality,E09000014,Haringey,103.328,104.3043,105.738,108.4165,108.0606,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4041,2.0,data2,Mortality,E09000015,Harrow,113.4653,112.2699,112.2652,113.9094,115.7544,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4055,2.0,data2,Mortality,E09000016,Havering,108.4023,108.0155,106.4703,105.6123,107.1317,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4069,2.0,data2,Mortality,E09000017,Hillingdon,104.0848,107.5551,106.7104,106.9889,104.4672,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4083,2.0,data2,Mortality,E09000018,Hounslow,103.4225,103.1049,102.7025,102.7475,103.0671,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4097,2.0,data2,Mortality,E09000019,Islington,97.41523,100.0616,100.6525,100.5588,100.8324,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4111,2.0,data2,Mortality,E09000020,Kensington and Chelsea,117.7905,118.0244,115.4211,117.122,117.3012,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4125,2.0,data2,Mortality,E09000021,Kingston upon Thames,108.811,107.9856,107.3766,107.4676,110.2254,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4139,2.0,data2,Mortality,E09000022,Lambeth,95.80784,95.56191,95.54856,97.09533,98.9445,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4153,2.0,data2,Mortality,E09000023,Lewisham,96.16048,98.24876,99.62555,101.2795,100.7816,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4167,2.0,data2,Mortality,E09000024,Merton,108.1102,107.7522,108.7896,108.7087,110.6319,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4181,2.0,data2,Mortality,E09000025,Newham,97.84743,100.5154,100.2298,102.6234,102.3091,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4195,2.0,data2,Mortality,E09000026,Redbridge,108.3698,109.6416,109.0613,111.166,112.0151,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4209,2.0,data2,Mortality,E09000027,Richmond upon Thames,112.4346,115.1094,115.2925,118.7285,117.0242,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4223,2.0,data2,Mortality,E09000028,Southwark,97.70103,99.12447,99.92439,102.9587,102.5489,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4237,2.0,data2,Mortality,E09000029,Sutton,105.5088,104.9153,106.9305,105.0329,107.7076,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4251,2.0,data2,Mortality,E09000030,Tower Hamlets,92.61757,92.51884,95.54301,97.7868,102.3382,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4265,2.0,data2,Mortality,E09000031,Waltham Forest,101.5686,102.6033,104.8543,106.0673,108.0607,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4279,2.0,data2,Mortality,E09000032,Wandsworth,102.9759,104.8643,105.8749,107.1256,107.4741,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4293,2.0,data2,Mortality,E09000033,Westminster,113.1249,113.3856,113.9498,118.0217,121.4827,,,,,,,,,,,,,,,,,,,,,,E12000007,London
